id,cap_name,type,prevParentId,prevId,capability_lib_id,industry_tree_id,company_id,hierarchy_id,parentId,tags,location,technologies,mpath,capability
1139,Monitor & Predictive Alerts,master,6385,21392,583,,,84,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1139.,
1140,Demand Planning,master,6385,21395,361,,,83,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1140.,
1141,Finished Goods Inventory,master,6385,21402,438,,,82,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1141.,
1142,Negotiation,master,6385,21431,596,,,81,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1142.,
1143,Scheduling,master,6385,21438,836,,,80,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1143.,
1144,Verify,master,6385,21441,935,,,79,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1144.,
1145,Assembly,master,6385,21450,11,,,78,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1145.,
1146,Maintenance,master,6385,21468,546,,,77,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1146.,
1147,Waste Disposal,master,6385,21475,943,,,76,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1147.,
1148,Order Validation,master,6385,21479,619,,,75,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1148.,
1149,Scheduling,master,6385,21481,836,,,74,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1149.,
1150,Deliver,master,6385,21492,16,,,73,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1150.,
1151,Inventory Management,master,6385,21504,507,,,72,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1151.,
1152,Pallet Design (New Materials),master,6385,21511,629,,,71,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1152.,
1153,Pick/Pack/Ship,master,6385,21520,663,,,70,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1153.,
1154,Order Management,master,6385,21531,618,,,69,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1154.,
1155,Returns Management,master,6385,21535,800,,,68,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1155.,
1156,Reverse Logistics,master,6385,21540,801,,,67,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1156.,
1157,Technology,master,6385,21593,906,,,66,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1157.,
1158,Analytics,master,6385,21594,103,,,65,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1158.,
1159,Forecasting,master,6385,21596,444,,,64,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1159.,
1160,Receiving,master,6385,21645,763,,,63,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1160.,
1161,Waste Management,master,21349,21653,945,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1161.,
1162,Planning,master,6385,21656,665,,,62,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1162.,
1163,Asset Management,master,21702,21657,116,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1163.,
1164,Business Management Support,master,21721,21700,76,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1164.,
1165,11 AJ,master,6385,21702,984,,,47,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1165.,
1166,Identify,master,6385,21720,471,,,49,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1166.,
1167,Monitor,master,21702,21721,582,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1167.,
1168,Asset Management,master,23128,22089,116,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1168.,
1169,Market Analytics/Analysis,master,22627,22239,557,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1169.,
1170,Asset Management,master,22477,22280,116,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1170.,
1171,Containers,master,22089,22281,272,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1171.,
1172,Facility Maintenance,master,6385,22282,420,,,36,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1172.,
1173,Decommission and Disposal,master,22289,22283,353,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1173.,
1174,Infrastructure Management,master,22089,22284,490,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1174.,
1175,Inspection,master,22303,22285,1031,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1175.,
1176,Installation & Reinstatement,master,22307,22286,496,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1176.,
1177,IP Management,master,22089,22287,517,,,6,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1177.,
1178,Resource Planning & Allocation,master,22089,22288,797,,,7,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1178.,
1179,Predictive & Preventative Maintenance,master,22089,22289,1032,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1179.,
1180,MRO Inventory Management,master,22289,22290,1070,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1180.,
1181,Tooling,master,22289,22291,1071,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1181.,
1182,Fixed Asset Tooling,master,22291,22292,1269,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1182.,
1183,Calibration Management,master,22291,22293,1270,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1183.,
1184,Customer Owned Tooling,master,22291,22294,1271,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1184.,
1185,Vending Machines,master,22291,22295,1272,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1185.,
1186,Testing,master,22293,22296,909,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1186.,
1187,Data Collection,master,22293,22297,1375,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1187.,
1188,Allocations,master,22290,22298,1125,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1188.,
1189,Customer Owned Inventory,master,22290,22299,1273,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1189.,
1190,Vendor Managed Inventory,master,22290,22300,1274,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1190.,
1191,Expensed/Shop Inventory,master,22290,22301,1275,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1191.,
1192,Perishable Tooling,master,22291,22302,1276,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1192.,
1193,Maintenance Planning & Scheduling,master,22289,22303,1072,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1193.,
1194,Predictive Maintenance Analysis,master,22303,22304,1277,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1194.,
1195,OEM Service Contracts,master,22303,22305,1073,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1195.,
1196,Preventative Maintenance Shop Scheduling,master,22303,22306,1278,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1196.,
1197,Equipment Management,master,22089,22307,1074,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1197.,
1198,Returnable Containers,master,22281,22308,1075,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1198.,
1199,Shipping Containers,master,22308,22309,1279,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1199.,
1200,Gaylords,master,22308,22310,1280,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1200.,
1201,Totes,master,22308,22311,1281,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1201.,
1202,Pallets,master,22308,22312,1282,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1202.,
1203,Facility Management,master,22089,22313,1033,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1203.,
1204,Factory Retrofits,master,22313,22314,1076,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1204.,
1205,Factory Retooling,master,22313,22315,1077,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1205.,
1206,Grounds Management,master,22313,22316,1078,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1206.,
1207,Yard Management,master,22313,22317,1079,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1207.,
1208,Property Management,master,22313,22318,735,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1208.,
1209,Serialized Containers,master,22281,22319,1080,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1209.,
1210,Tote Management,master,22281,22320,1081,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1210.,
1211,Silo Management,master,22281,22321,1082,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1211.,
1212,Gaylord Management,master,22281,22322,1083,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1212.,
1213,Strategic Planning & Business Management,master,20629,22323,76,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1213.,
1214,Business Acquisition,master,22356,22324,173,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1214.,
1215,Business Development,master,22323,22325,177,,,10,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1215.,
1216,Integrated Business Planning,master,22325,22326,500,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1216.,
1217,Scenario Planning,master,22325,22327,834,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1217.,
1218,Communications & PR,master,22627,22328,252,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1218.,
1219,Contract Management,master,22333,22329,276,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1219.,
1220,Business Continuity & Disaster Recovery (BCDR),master,22763,22330,176,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1220.,
1221,Finance & Accounting,master,6385,22331,428,,,59,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1221.,
1222,Human Resources,master,22323,22332,470,,,8,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1222.,
1223,Legal and IP Management,master,22323,22333,971,,,6,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1223.,
1224,Market Intelligence & Insight,master,22348,22334,562,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1224.,
1225,Partnership Management,master,22366,22335,635,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1225.,
1226,Regulatory & Compliance,master,22763,22336,776,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1226.,
1227,Monitor,master,22336,22337,582,,,4,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1227.,
1228,Assess,master,22336,22338,110,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1228.,
1229,Remediation,master,22336,22339,784,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1229.,
1230,Report,master,22336,22340,787,,,3,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1230.,
1231,Reporting,master,6385,22341,788,,,32,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1231.,
1232,Risk & Quality Management,master,6385,22342,806,,,16,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1232.,
1233,Identify,master,22763,22343,471,,,8,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1233.,
1234,Monitor,master,22763,22344,582,,,10,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1234.,
1235,Evaluate,master,22763,22345,412,,,9,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1235.,
1236,Mitigate,master,22763,22346,1084,,,11,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1236.,
1237,Report,master,22763,22347,787,,,12,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1237.,
1238,Strategy & Planning,master,22323,22348,1034,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1238.,
1239,Vision & Mission Planning,master,22348,22349,1085,,,1,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1239.,
1240,Strategy Tracking & Management,master,22348,22350,1086,,,2,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1240.,
1241,Organizational Development Management,master,22323,22351,1035,,,5,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1241.,
1242,Process Strategy Management,master,22351,22352,1087,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1242.,
1243,Long Term Planning,master,22351,22353,1088,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1243.,
1244,Organizational Goals Management,master,22351,22354,1089,,,0,,[],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1244.,
