id,cap_name,type,industry_tree_id,company_id,parentId,mpath,capability_lib_id,capability,tags,location,technologies,hierarchy_id
15787,Assess Resources,master,,,15699,6385.15512.15616.15628.15699.15787.,130,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15789,Plans & Budgeting,master,,,15699,6385.15512.15616.15628.15699.15789.,693,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15791,Sourcing Planning,master,,,15628,6385.15512.15616.15628.15791.,901,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15793,Requirements,master,,,15791,6385.15512.15616.15628.15791.15793.,818,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15795,Quality Planning,master,,,15628,6385.15512.15616.15628.15795.,776,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15797,Aftermarket Service,master,,,15512,6385.15512.15797.,117,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],14
15799,Auctions,master,,,15797,6385.15512.15797.15799.,141,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15801,Pricing,master,,,15797,6385.15512.15797.15801.,717,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15803,Asset Management,master,,,15512,6385.15512.15803.,135,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],18
15805,Containers,master,,,15803,6385.15512.15803.15805.,294,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15807,Facility Maintenance,master,,,15803,6385.15512.15803.15807.,444,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15809,Decommission and Disposal,master,,,15803,6385.15512.15803.15809.,375,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15811,Infrastructure Management,master,,,15803,6385.15512.15803.15811.,514,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15813,Installation & Reinstatement,master,,,15803,6385.15512.15803.15813.,520,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15815,IP Management,master,,,15803,6385.15512.15803.15815.,542,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15817,Maintenance & Repair,master,,,15803,6385.15512.15803.15817.,572,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15819,Materials Management,master,,,15803,6385.15512.15803.15819.,598,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15821,Property Management,master,,,15803,6385.15512.15803.15821.,761,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15823,Resource Planning & Allocation,master,,,15803,6385.15512.15803.15823.,823,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15825,Asset Management,master,,,15514,6385.15512.15514.15825.,135,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],5
15827,Business Acquisition,master,,,15514,6385.15512.15514.15827.,193,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],6
15829,Business Development,master,,,15514,6385.15512.15514.15829.,197,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
15830,Integrated Business Planning,master,,,15829,6385.15512.15514.15829.15830.,524,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
15832,Scenario Planning,master,,,15829,6385.15512.15514.15829.15832.,860,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15834,Communications & PR,master,,,15514,6385.15512.15514.15834.,274,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],7
15836,Contract Management,master,,,15514,6385.15512.15514.15836.,298,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],8
15838,Business Continuity & Disaster Recovery (BCDR),master,,,15514,6385.15512.15514.15838.,196,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],9
15840,Legal and IP Management,master,,,15514,6385.15512.15514.15840.,1008,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],10
15842,Store/Warehouse,master,,,15616,6385.15512.15616.15842.,913,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15850,Warehouse Operations,master,,,15842,6385.15512.15616.15842.15850.,968,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15852,3rd Party Performance Tracking,master,,,15850,6385.15512.15616.15842.15850.15852.,100,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15854,Automated Retrieval Systems,master,,,15850,6385.15512.15616.15842.15850.15854.,146,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15856,Robotic Picking,master,,,15854,6385.15512.15616.15842.15850.15854.15856.,840,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15858,Gesture Recognition,master,,,15854,6385.15512.15616.15842.15850.15854.15858.,480,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15860,Wireless Industrial Gloves,master,,,15854,6385.15512.15616.15842.15850.15854.15860.,976,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15862,Inventory Tracking,master,,,15850,6385.15512.15616.15842.15850.15862.,533,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15864,Optimization,master,,,15850,6385.15512.15616.15842.15850.15864.,639,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15868,Security,master,,,15850,6385.15512.15616.15842.15850.15868.,866,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15870,Warehouse Transfers,master,,,15850,6385.15512.15616.15842.15850.15870.,969,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15872,Repairs,master,,,15842,6385.15512.15616.15842.15872.,811,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15874,Returns Management,master,,,15842,6385.15512.15616.15842.15874.,826,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15876,Quality and Safety Management,master,,,15842,6385.15512.15616.15842.15876.,772,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15878,Market & Sell,master,,,15616,6385.15512.15616.15878.,581,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15880,Sales and Planning - Customer,master,,,15878,6385.15512.15616.15878.15880.,852,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15882,Account Management,master,,,15878,6385.15512.15616.15878.15882.,102,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15884,Partnership Management,master,,,15882,6385.15512.15616.15878.15882.15884.,660,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15886,Customer Management,master,,,15882,6385.15512.15616.15878.15882.15886.,349,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15888,Order Management,master,,,15878,6385.15512.15616.15878.15888.,643,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15890,Aftermarket Sales,master,,,15878,6385.15512.15616.15878.15890.,116,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15892,Campaigns & Awareness,master,,,15878,6385.15512.15616.15878.15892.,202,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15894,Reporting,master,,,15878,6385.15512.15616.15878.15894.,814,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15896,Returns Management,master,,,15616,6385.15512.15616.15896.,826,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15898,Returns Management,master,,,15896,6385.15512.15616.15896.15898.,826,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15900,Defective Products,master,,,15898,6385.15512.15616.15896.15898.15900.,377,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15902,Excess Products,master,,,15898,6385.15512.15616.15896.15898.15902.,440,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15904,Customer Service,master,,,15701,6385.15512.15616.15701.15904.,360,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15906,Omnichannel,master,,,15904,6385.15512.15616.15701.15904.15906.,628,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15908,Conversational AI/Chatbots,master,,,15904,6385.15512.15616.15701.15904.15908.,303,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15910,Spare Parts Inventory Management,master,,,15701,6385.15512.15616.15701.15910.,902,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15912,Sustainability,master,,,15512,6385.15512.15912.,928,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],19
15914,Equipment & Facilities,master,,,15912,6385.15512.15912.15914.,434,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15916,Packaging,master,,,15912,6385.15512.15912.15916.,652,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15918,Channels/Network,master,,,15584,6385.15512.15576.15584.15918.,235,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15920,Collateral,master,,,15584,6385.15512.15576.15584.15920.,265,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15922,Promotions,master,,,15584,6385.15512.15576.15584.15922.,760,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15924,Public Relations,master,,,15576,6385.15512.15576.15924.,771,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15926,Media Management,master,,,15924,6385.15512.15576.15924.15926.,601,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15928,Recall Management,master,,,15924,6385.15512.15576.15924.15928.,787,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15930,Automated Guided Vehicles,master,,,15586,6385.15512.15586.15930.,145,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15931,Forklift,master,,,15930,6385.15512.15586.15930.15931.,469,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15933,Driverless Train,master,,,15930,6385.15512.15586.15930.15933.,405,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15935,Pallet Truck,master,,,15930,6385.15512.15586.15930.15935.,655,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15937,Load Carrier,master,,,15930,6385.15512.15586.15930.15937.,559,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15939,Light Load,master,,,15930,6385.15512.15586.15930.15939.,556,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15941,Rail-Guided Vehicles,master,,,15930,6385.15512.15586.15930.15941.,783,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15943,Connected Lift Truck,master,,,15930,6385.15512.15586.15930.15943.,286,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15945,Conveyor Systems,master,,,15586,6385.15512.15586.15945.,304,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15947,Cranes & Hoists,master,,,15586,6385.15512.15586.15947.,318,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15949,Autonomous Vehicles & Drones,master,,,15586,6385.15512.15586.15949.,149,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15951,Monorail Systems,master,,,15586,6385.15512.15586.15951.,614,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15953,On-site Cranes,master,,,15586,6385.15512.15586.15953.,631,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15955,Skillet Line Communications,master,,,15586,6385.15512.15586.15955.,894,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15957,Materials Science,master,,,15512,6385.15512.15957.,600,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],20
15959,Blue Lasers/Precision Cutting,master,,,15957,6385.15512.15957.15959.,174,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15961,Ceramic Materials,master,,,15957,6385.15512.15957.15961.,228,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15963,Insulation,master,,,15957,6385.15512.15957.15963.,521,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15965,Additive Manufacturing,master,,,15957,6385.15512.15957.15965.,108,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15967,Nano Materials,master,,,15957,6385.15512.15957.15967.,620,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15969,Specialty Chemicals,master,,,15957,6385.15512.15957.15969.,904,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15971,Predictive Analytics,master,,,15564,6385.15512.15564.15971.,712,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15973,Autonomous Vehicles,master,,,15568,6385.15512.15568.15973.,148,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
15975,Cognitive Computing,master,,,15568,6385.15512.15568.15975.,262,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
15977,IoT & Sensors,master,,,15568,6385.15512.15568.15977.,540,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
15979,Prototyping,master,,,15568,6385.15512.15568.15979.,767,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
15981,Robotics,master,,,15568,6385.15512.15568.15981.,841,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15983,Asset Management,master,,,15596,6385.15512.15596.15983.,135,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15985,Electronic Asset Management,master,,,15983,6385.15512.15596.15983.15985.,422,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15987,IP Management,master,,,15983,6385.15512.15596.15983.15987.,542,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
15989,Market Intelligence & Insight,master,,,15514,6385.15512.15514.15989.,587,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],12
15991,Partnership Management,master,,,15514,6385.15512.15514.15991.,660,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],11
